FECHA;HORA;ESTACION;VIA;DISPOSITIVOT;DISPOSITIVON;DOMINIO;CATEGORIA;TARIFA;BONIFICACION;TIPO_DE_DOCUMENTO;DOCUMENTO_LEGAL;DOCUMENTO_SA;CLIENTE_WEB;CLIENTE_RED;SUB_CUENTA
2026-06-22;225504;0002;13;SI90;97010413;AE469PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;61436;0002;13;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;123909;0002;13;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;115634;0002;13;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;64001;0002;13;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;160655;0002;14;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;180347;0002;14;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;180404;0002;14;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;160431;0002;14;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;162632;0002;23;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;100145;0002;23;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;101631;0002;23;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;213816;0002;23;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;152925;0002;23;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;95929;0002;23;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;171223;0002;23;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;195240;0002;23;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;133246;0002;23;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;194112;0002;23;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;231726;0002;24;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;43930;0002;24;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;90519;0002;24;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;142038;0002;24;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;142052;0002;24;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;150908;0002;24;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;232805;0002;24;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;235203;0002;24;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;113317;0002;24;SI90;99594918;AA946VU;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;150355;0002;24;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;54425;0002;24;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;101813;0002;24;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;110702;0002;24;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;134040;0002;24;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;61624;0002;24;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;145509;0002;24;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;153008;0002;24;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;235344;0002;24;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;235408;0002;24;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;54312;0002;24;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;111815;0002;24;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;134412;0002;24;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;194146;0002;24;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;124238;0002;25;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;125312;0002;25;SI90;92093802;AD985XP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;162549;0002;25;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;73121;0002;25;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;83315;0002;25;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;82329;0002;25;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;121458;0002;25;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;190949;0002;25;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;171730;0002;25;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;55424;0002;25;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;24038;0002;25;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;145901;0002;25;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;214551;0002;25;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;13241;0002;25;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;144619;0002;25;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;185341;0002;25;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;194534;0002;25;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;232608;0002;25;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;234406;0002;25;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;101619;0002;25;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;105330;0002;25;SI90;97010413;AE469PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;142714;0002;25;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;95935;0002;25;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;131604;0002;25;SI90;94931038;AE952TH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;183814;0002;25;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;103117;0002;25;SI90;94579785;AD482MT;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;175341;0002;25;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;225017;0002;25;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;232826;0002;25;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-28;145247;0002;25;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;164950;0002;25;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;12427;0002;25;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;185050;0002;25;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;224213;0002;25;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;224248;0002;25;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;95338;0003;11;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;175929;0003;11;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;221932;0003;11;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;222634;0003;11;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;201858;0003;11;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;170920;0003;11;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;171631;0003;11;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;175351;0003;11;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;175622;0003;11;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;142232;0003;11;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;170703;0003;11;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;183216;0003;11;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;83105;0003;11;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;193845;0003;11;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;193910;0003;11;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;14141;0003;11;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;71603;0003;11;SI90;97010413;AE469PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;80817;0003;11;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;84649;0003;11;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;91810;0003;11;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;91851;0003;11;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;214517;0003;11;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;215832;0003;11;SI90;94579785;AD482MT;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;212915;0003;11;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-28;135932;0003;11;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;164335;0003;11;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;164402;0003;11;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;30643;0003;11;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;82756;0003;11;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;83950;0003;11;SI90;94579785;AD482MT;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;95021;0003;11;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;100231;0003;11;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;172508;0003;11;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;231253;0003;12;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;232233;0003;12;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;195053;0003;12;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;32754;0003;12;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;171437;0003;12;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;41528;0003;12;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;174705;0003;12;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;10434;0003;12;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;101655;0003;12;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;101707;0003;12;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;165230;0003;12;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;163953;0003;12;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;165222;0003;12;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;94954;0003;12;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;181253;0003;12;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;212230;0003;12;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;92737;0003;12;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;195443;0003;12;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;25300;0003;12;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-28;153112;0003;12;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;130552;0003;12;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;195139;0003;13;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;202629;0003;13;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;82535;0003;13;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;134308;0003;13;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;185627;0003;13;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;203206;0003;13;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;204934;0003;13;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;194935;0003;23;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;213206;0003;23;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;105142;0003;24;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;214718;0003;24;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;121601;0003;24;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;223456;0003;24;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;64613;0003;24;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;213500;0003;24;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;115454;0003;24;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;115557;0003;24;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;2304;0003;24;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;215643;0003;24;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;233819;0003;24;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;234151;0003;24;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;75951;0003;24;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;105542;0003;24;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;14905;0003;24;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;132050;0003;24;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;132100;0003;24;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;210009;0003;24;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;122200;0003;24;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;171648;0003;24;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;32807;0003;24;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;83937;0003;24;SI90;94579785;AD482MT;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;203025;0003;24;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;145044;0003;24;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;165957;0003;24;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;230510;0003;24;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;143407;0003;25;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;143447;0003;25;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;202252;0003;25;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;64634;0003;25;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;63001;0003;25;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;82157;0003;25;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;102101;0003;25;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;170137;0003;25;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;153140;0003;25;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;124751;0003;25;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;195415;0003;25;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;213018;0003;25;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;124910;0003;25;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;130545;0003;25;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;163735;0003;25;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;114126;0003;25;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;175309;0003;25;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;210514;0003;25;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;211717;0003;25;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;215100;0003;25;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;85908;0003;25;SI90;97010413;AE469PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;123056;0003;25;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;124433;0003;25;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;215807;0003;25;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;73954;0003;25;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;74023;0003;25;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;180006;0003;25;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;92652;0003;25;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;155747;0003;25;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-28;125934;0003;25;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;232754;0003;25;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;113532;0003;25;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;173812;0003;25;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;173828;0003;25;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;201108;0003;25;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;194537;0004;12;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;125;0004;12;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;5808;0004;12;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;5830;0004;12;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;80817;0004;12;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;212739;0004;12;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;212756;0004;12;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;215738;0004;12;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;95242;0004;12;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;184530;0004;12;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;185556;0004;12;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;192956;0004;12;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;193310;0004;12;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;61039;0004;12;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;155757;0004;12;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;184248;0004;12;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;203954;0004;12;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;193523;0004;12;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;53643;0004;12;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;53657;0004;12;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;74222;0004;12;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;90448;0004;12;SI90;97010413;AE469PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;94617;0004;12;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;115641;0004;12;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;115658;0004;12;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;183134;0004;12;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;113316;0004;12;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;183655;0004;12;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;220201;0004;12;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
